device,end_ts,source_id,start_ts,uid
desktop,2018-04-05 10:00:00,1,2018-04-05 09:51:00,12869801667763686
desktop,2018-02-19 15:38:00,1,2018-02-19 15:32:00,3263486045884612
desktop,2017-08-16 15:13:00,2,2017-08-16 14:39:00,17039550120742996
touch,2017-10-22 23:58:00,4,2017-10-22 23:57:00,5716552067733299
touch,2018-01-05 22:31:00,3,2018-01-05 22:20:00,9401932112980620
desktop,2018-02-15 12:23:00,2,2018-02-15 12:19:00,18317866861005692
touch,2017-09-07 08:52:00,5,2017-09-07 08:51:00,9284307759661154
desktop,2017-10-06 17:57:00,3,2017-10-06 17:53:00,4046076115745192
desktop,2017-09-25 13:58:00,1,2017-09-25 13:12:00,4394506233053868
desktop,2017-10-30 20:08:00,5,2017-10-30 19:54:00,9776114262484496
touch,2018-02-07 18:21:00,4,2018-02-07 18:16:00,8927967641419209
touch,2018-01-02 12:47:00,5,2018-01-02 12:39:00,15122335233284380
desktop,2018-03-16 10:16:00,4,2018-03-16 10:04:00,9728825370589650
touch,2017-11-04 12:07:00,2,2017-11-04 12:05:00,8489903919216203
touch,2018-05-24 22:39:00,9,2018-05-24 22:34:00,16187280182524552
touch,2018-03-25 17:42:00,4,2018-03-25 17:16:00,16165634566556768
touch,2017-07-18 12:14:00,4,2017-07-18 11:58:00,1311700699999264
desktop,2018-01-30 15:09:00,3,2018-01-30 15:02:00,8416220587557270
desktop,2017-11-18 15:53:00,3,2017-11-18 15:48:00,135220341058329
touch,2017-10-09 09:12:00,1,2017-10-09 09:09:00,7495794561184731
touch,2017-10-14 00:41:00,3,2017-10-14 00:31:00,2836222346075851
touch,2018-02-12 23:48:00,4,2018-02-12 23:46:00,3483489120693186
desktop,2017-11-19 18:35:00,2,2017-11-19 18:34:00,2745819816607442
desktop,2017-12-07 00:13:00,5,2017-12-06 23:53:00,6794883326255017
desktop,2018-05-27 23:58:00,2,2018-05-27 23:44:00,7587207439383483
desktop,2018-02-22 13:50:00,2,2018-02-22 13:44:00,5797613415470221
desktop,2017-07-11 13:30:00,4,2017-07-11 13:28:00,11815585954307782
desktop,2017-11-29 23:35:00,3,2017-11-29 23:09:00,15627627208280806
desktop,2018-02-22 13:37:00,5,2018-02-22 13:32:00,2351564229858572
desktop,2017-07-05 13:22:00,5,2017-07-05 13:08:00,4382352416882148
desktop,2017-11-26 21:17:00,2,2017-11-26 20:25:00,10047412101971284
desktop,2017-11-16 13:52:00,3,2017-11-16 13:49:00,15968315041917608
desktop,2017-07-19 18:20:00,4,2017-07-19 18:20:00,13127213939819752
desktop,2018-05-20 12:09:00,1,2018-05-20 12:07:00,11255648391090536
desktop,2017-06-16 20:53:00,5,2017-06-16 20:51:00,15190960739888708
touch,2018-03-01 21:33:00,5,2018-03-01 21:14:00,16222518000483458
desktop,2018-05-31 17:29:00,9,2018-05-31 17:09:00,7656545859823084
desktop,2018-01-26 13:41:00,4,2018-01-26 13:15:00,14386769206605126
desktop,2017-09-25 19:00:00,2,2017-09-25 18:17:00,8604198388568477
desktop,2018-03-09 09:43:00,2,2018-03-09 09:42:00,6243553978752836
desktop,2018-04-18 12:07:00,3,2018-04-18 12:06:00,15159575889686340
desktop,2017-11-05 16:50:00,4,2017-11-05 16:50:00,7676268390189823
desktop,2017-10-15 16:50:00,3,2017-10-15 15:49:00,11338168740371496
desktop,2017-07-22 16:42:00,2,2017-07-22 16:42:00,9365616741749588
desktop,2018-03-08 11:31:00,4,2018-03-08 10:52:00,17727840817339682
touch,2018-05-17 21:58:00,3,2018-05-17 21:56:00,6240873495544965
touch,2017-11-25 17:51:00,2,2017-11-25 17:32:00,8059002801598500
desktop,2018-05-22 10:59:00,2,2018-05-22 10:55:00,6158432377620048
desktop,2017-12-12 20:01:00,2,2017-12-12 19:58:00,15213982327680620
desktop,2017-09-14 14:07:00,3,2017-09-14 14:05:00,13127211293118206
desktop,2017-06-08 12:48:00,5,2017-06-08 12:46:00,7529028034905245
desktop,2018-04-03 01:22:00,3,2018-04-03 01:06:00,4394583802637014
desktop,2018-01-26 13:19:00,2,2018-01-26 12:47:00,10116135452198588
touch,2017-10-13 13:56:00,1,2017-10-13 13:44:00,10774005055308346
desktop,2017-08-24 18:37:00,2,2017-08-24 15:58:00,17030528792926544
desktop,2017-11-18 13:13:00,3,2017-11-18 13:04:00,6543223292278409
desktop,2018-02-21 20:27:00,3,2018-02-21 20:20:00,16351407453946260
desktop,2017-11-03 19:28:00,4,2017-11-03 19:25:00,15250733136442600
desktop,2017-10-26 19:29:00,5,2017-10-26 19:28:00,5351925553445722
touch,2018-01-18 11:13:00,5,2018-01-18 11:11:00,7303188568600876
touch,2018-04-02 21:48:00,4,2018-04-02 21:43:00,163035038732269
touch,2018-02-21 15:55:00,3,2018-02-21 15:43:00,6115653822790739
desktop,2017-11-20 16:21:00,5,2017-11-20 16:17:00,10337507049188062
desktop,2018-01-01 23:45:00,9,2018-01-01 23:44:00,5650495820802922
desktop,2017-12-23 09:44:00,4,2017-12-23 09:44:00,12166275517553504
touch,2018-01-23 09:20:00,3,2018-01-23 09:17:00,2755975219963588
desktop,2017-08-25 09:09:00,3,2017-08-25 09:06:00,592025417523421
touch,2018-01-02 10:55:00,4,2018-01-02 10:55:00,17706444936039970
desktop,2017-12-19 15:54:00,5,2017-12-19 15:43:00,12546072970475242
desktop,2018-05-12 17:25:00,2,2018-05-12 17:24:00,8913704279292804
touch,2017-12-03 18:31:00,2,2017-12-03 18:13:00,7601160391933962
desktop,2017-11-06 21:25:00,4,2017-11-06 21:25:00,1112552194573071
desktop,2017-07-29 15:29:00,3,2017-07-29 15:29:00,3130717066818551
desktop,2017-12-01 18:15:00,2,2017-12-01 18:14:00,10690581687843304
desktop,2018-02-27 18:42:00,2,2018-02-27 18:38:00,3070428061896088
desktop,2017-10-11 15:26:00,5,2017-10-11 15:26:00,4936484675599630
desktop,2017-10-21 15:14:00,4,2017-10-21 14:58:00,12853818890363088
desktop,2017-07-21 00:15:00,5,2017-07-21 00:09:00,3281862562456231
desktop,2017-10-15 11:56:00,2,2017-10-15 11:40:00,5183256809527939
desktop,2017-12-30 21:51:00,4,2017-12-30 21:49:00,414081151162529
desktop,2018-03-26 11:35:00,4,2018-03-26 11:34:00,8966950579023038
touch,2017-11-25 10:54:00,2,2017-11-25 09:58:00,17932145226704606
desktop,2018-05-18 19:01:00,2,2018-05-18 18:12:00,8864093065673359
desktop,2017-11-18 00:20:00,3,2017-11-18 00:10:00,12839298539641246
desktop,2017-12-14 08:44:00,4,2017-12-14 08:43:00,7930603879712488
desktop,2017-12-14 11:06:00,5,2017-12-14 10:56:00,12821894214695190
touch,2017-09-26 18:34:00,4,2017-09-26 18:33:00,13918263385022988
desktop,2018-01-23 16:49:00,1,2018-01-23 16:28:00,11386303288972588
desktop,2017-10-19 11:24:00,2,2017-10-19 10:59:00,1082513431302836
desktop,2018-01-24 21:03:00,4,2018-01-24 20:30:00,4038913395314228
touch,2018-05-11 19:16:00,3,2018-05-11 19:15:00,13239688425474180
desktop,2017-07-10 14:55:00,3,2017-07-10 14:37:00,7599258897066068
touch,2018-04-12 23:34:00,4,2018-04-12 23:06:00,14241963845930868
desktop,2018-03-26 14:21:00,2,2018-03-26 14:16:00,11878497688123206
desktop,2018-02-18 14:48:00,4,2018-02-18 14:47:00,14698559154958598
desktop,2017-07-17 13:10:00,3,2017-07-17 12:54:00,9422116040040894
desktop,2018-01-26 22:43:00,4,2018-01-26 22:39:00,18379799311793712
desktop,2017-09-27 23:31:00,2,2017-09-27 23:27:00,18405199660481172
desktop,2017-12-03 21:08:00,4,2017-12-03 20:59:00,15702391591920842
touch,2017-07-14 21:24:00,4,2017-07-14 21:23:00,15694282451542672
desktop,2018-03-15 02:02:00,4,2018-03-15 01:50:00,16733395001601576
desktop,2018-02-05 02:00:00,3,2018-02-05 01:58:00,9725352318413144
touch,2017-06-12 23:20:00,3,2017-06-12 23:12:00,5418874236904775
touch,2018-04-24 17:19:00,5,2018-04-24 17:11:00,2184638163410572
touch,2017-11-05 23:33:00,1,2017-11-05 23:00:00,14751690330058650
touch,2017-10-06 15:45:00,4,2017-10-06 15:39:00,4981942918825727
desktop,2018-02-22 16:00:00,5,2018-02-22 15:36:00,5603453646174105
desktop,2018-03-27 10:10:00,9,2018-03-27 10:00:00,11578263837287272
desktop,2017-09-19 10:45:00,5,2017-09-19 10:22:00,2004290431376063
desktop,2018-03-28 13:38:00,2,2018-03-28 13:38:00,864539404042220
desktop,2017-10-16 22:25:00,4,2017-10-16 22:22:00,12848463738008724
desktop,2017-11-03 12:21:00,4,2017-11-03 12:01:00,16994293887449614
touch,2017-09-12 11:09:00,5,2017-09-12 11:08:00,18311403232323892
desktop,2017-07-18 19:38:00,4,2017-07-18 19:14:00,14703267998783056
desktop,2018-05-02 18:28:00,2,2018-05-02 18:28:00,1847252040338089
touch,2018-02-14 10:50:00,3,2018-02-14 10:44:00,13186894105335382
desktop,2018-05-22 20:30:00,3,2018-05-22 20:24:00,7833203718017735
desktop,2018-02-06 13:26:00,4,2018-02-06 13:22:00,17786630701288750
desktop,2017-09-15 13:00:00,1,2017-09-15 12:51:00,1825862291279217
desktop,2018-04-10 21:42:00,5,2018-04-10 21:08:00,15767894405897442
desktop,2017-08-29 11:21:00,3,2017-08-29 11:02:00,7276191921754918
touch,2017-12-23 17:38:00,5,2017-12-23 17:36:00,9941616278330906
desktop,2017-07-27 08:25:00,9,2017-07-27 08:20:00,1544678943074279
desktop,2018-04-16 20:41:00,4,2018-04-16 20:41:00,379172203560545
desktop,2018-01-08 13:14:00,3,2018-01-08 12:59:00,16777457572746548
desktop,2018-02-04 13:37:00,3,2018-02-04 13:30:00,3866598802573508
desktop,2017-11-09 17:45:00,3,2017-11-09 17:44:00,9941803697234022
desktop,2017-08-12 10:11:00,5,2017-08-12 08:43:00,15629445734813436
desktop,2018-04-05 10:52:00,5,2018-04-05 10:33:00,15301495625247568
desktop,2018-03-09 14:28:00,10,2018-03-09 13:49:00,4259731956464656
desktop,2017-11-29 14:00:00,2,2017-11-29 13:58:00,9737640335185488
desktop,2018-05-12 17:32:00,5,2018-05-12 16:47:00,13975932056717210
desktop,2018-01-19 14:11:00,5,2018-01-19 13:49:00,2530569246560023
desktop,2017-10-15 12:59:00,5,2017-10-15 11:23:00,14798853682239228
desktop,2017-07-03 18:07:00,4,2017-07-03 18:06:00,3331928307717115
desktop,2018-04-05 14:46:00,9,2018-04-05 14:36:00,9138104050299386
desktop,2017-06-20 11:56:00,1,2017-06-20 11:10:00,13551952738594014
touch,2018-04-04 18:41:00,3,2018-04-04 18:40:00,7871796665327135
desktop,2018-03-13 11:25:00,9,2018-03-13 11:11:00,3596074267076512
touch,2018-05-21 20:17:00,9,2018-05-21 20:17:00,18149053447264544
desktop,2017-06-01 21:25:00,1,2017-06-01 21:20:00,7824202342768388
touch,2017-07-02 12:57:00,10,2017-07-02 12:52:00,15053344881805424
desktop,2018-03-13 16:35:00,1,2018-03-13 16:07:00,5528102878309715
touch,2017-06-08 22:08:00,4,2017-06-08 22:08:00,3361542508009102
desktop,2018-02-25 18:38:00,1,2018-02-25 18:26:00,9166909989308228
desktop,2018-04-24 21:09:00,3,2018-04-24 21:08:00,6790097249791592
desktop,2017-07-15 13:02:00,2,2017-07-15 12:56:00,7527290268264614
desktop,2018-05-11 15:04:00,4,2018-05-11 14:50:00,8130125081640005
desktop,2017-08-18 11:22:00,1,2017-08-18 11:09:00,12803430976777548
desktop,2017-10-03 17:29:00,5,2017-10-03 17:18:00,15353735381794554
desktop,2017-10-09 16:08:00,4,2017-10-09 15:50:00,14965696086162194
touch,2018-01-30 12:43:00,5,2018-01-30 12:39:00,5801563587945815
desktop,2018-05-03 23:14:00,2,2018-05-03 23:11:00,11458623165297910
desktop,2018-05-15 15:42:00,2,2018-05-15 15:41:00,6166747268563050
desktop,2017-10-05 19:42:00,4,2017-10-05 19:42:00,7796597657655119
touch,2017-08-28 10:20:00,4,2017-08-28 10:18:00,17782895700357010
touch,2017-11-04 16:06:00,3,2017-11-04 16:05:00,4560827211133542
desktop,2017-11-08 19:29:00,3,2017-11-08 19:18:00,5403251099492933
desktop,2017-12-14 12:05:00,4,2017-12-14 11:56:00,4041096307398911
touch,2017-11-01 00:24:00,3,2017-11-01 00:21:00,7759385423642498
desktop,2017-06-08 17:36:00,5,2017-06-08 17:04:00,14225205131718922
touch,2017-12-08 08:25:00,5,2017-12-08 08:20:00,6836027527544936
desktop,2017-08-28 11:30:00,3,2017-08-28 11:07:00,6320489574673422
touch,2017-12-24 22:11:00,1,2017-12-24 22:08:00,15342505163535478
desktop,2017-11-08 22:14:00,2,2017-11-08 22:05:00,14316883931877886
desktop,2017-12-22 17:32:00,9,2017-12-22 17:31:00,11232233136655300
desktop,2017-10-20 19:19:00,4,2017-10-20 19:18:00,11611918834329574
desktop,2017-12-16 21:53:00,9,2017-12-16 21:31:00,3586797065836878
desktop,2018-03-21 19:30:00,5,2018-03-21 19:19:00,10965418835813266
desktop,2017-12-12 16:13:00,4,2017-12-12 16:10:00,12428040334039392
desktop,2018-02-19 19:11:00,4,2018-02-19 19:10:00,3062561899446091
touch,2017-12-27 22:37:00,2,2017-12-27 22:36:00,8843849816523890
desktop,2018-05-04 13:01:00,1,2018-05-04 12:53:00,11255648391090536
touch,2017-10-02 11:27:00,4,2017-10-02 11:12:00,11189762369394652
desktop,2017-11-02 19:11:00,1,2017-11-02 18:53:00,17030528792926544
desktop,2017-12-08 12:00:00,4,2017-12-08 11:47:00,18325675073358288
desktop,2018-05-22 22:54:00,4,2018-05-22 22:27:00,3350329807774362
desktop,2017-11-06 23:37:00,5,2017-11-06 23:36:00,16276043809302050
desktop,2018-03-07 18:00:00,2,2018-03-07 17:59:00,6547927060445000
desktop,2018-01-31 23:46:00,5,2018-01-31 23:41:00,6054269455397664
desktop,2018-01-23 21:06:00,3,2018-01-23 20:08:00,6684111105819811
desktop,2017-11-14 21:43:00,1,2017-11-14 21:39:00,1677788919393073
desktop,2017-12-04 20:20:00,4,2017-12-04 20:15:00,13224289175366992
touch,2017-09-21 19:11:00,3,2017-09-21 19:09:00,6090398158803903
desktop,2017-12-05 18:49:00,2,2017-12-05 18:49:00,6724518404181597
desktop,2018-01-05 22:14:00,4,2018-01-05 22:05:00,3546094525816766
desktop,2018-03-16 01:51:00,4,2018-03-16 01:51:00,11292687073785410
desktop,2017-10-12 10:00:00,2,2017-10-12 09:55:00,12279684290934760
touch,2017-12-04 02:05:00,5,2017-12-04 02:00:00,9188264570748296
desktop,2017-12-05 22:32:00,3,2017-12-05 22:31:00,11489810497764264
desktop,2018-01-23 17:07:00,3,2018-01-23 16:29:00,9218720138672198
touch,2017-11-15 14:12:00,4,2017-11-15 14:07:00,17092488990485636
desktop,2017-09-08 14:27:00,4,2017-09-08 14:24:00,4062049729833508
desktop,2017-11-30 17:28:00,5,2017-11-30 17:25:00,12629055753546584
desktop,2017-08-22 15:41:00,2,2017-08-22 15:27:00,14920028747218160
touch,2018-01-22 12:17:00,3,2018-01-22 12:16:00,314331550576972
touch,2018-01-22 01:57:00,5,2018-01-22 01:51:00,14976548251147678
touch,2018-01-12 22:47:00,1,2018-01-12 22:44:00,7027909811874704
touch,2017-10-19 00:20:00,3,2017-10-19 00:07:00,11888970354488930
desktop,2017-12-03 19:03:00,1,2017-12-03 18:55:00,4428482928085636
desktop,2018-01-23 10:40:00,3,2018-01-23 10:26:00,9978689430112100
desktop,2017-11-20 16:32:00,3,2017-11-20 16:30:00,518538233683123
desktop,2018-03-22 12:58:00,4,2018-03-22 12:50:00,259181995834590
desktop,2017-08-17 16:01:00,4,2017-08-17 15:55:00,4723668932272679
desktop,2017-09-26 20:03:00,5,2017-09-26 20:03:00,2866759819770034
desktop,2018-05-22 08:53:00,10,2018-05-22 08:52:00,17316034692405618
touch,2018-02-01 00:50:00,3,2018-02-01 00:49:00,7173650694394895
desktop,2018-01-19 13:27:00,5,2018-01-19 12:55:00,2726386700558332
touch,2017-08-13 10:19:00,9,2017-08-13 09:54:00,811552532392032
desktop,2017-06-06 22:15:00,10,2017-06-06 22:13:00,2600173102640630
desktop,2018-03-23 10:21:00,2,2018-03-23 10:17:00,16051045740555116
desktop,2017-12-28 15:34:00,2,2017-12-28 15:20:00,13045926670008356
desktop,2018-04-08 01:24:00,5,2018-04-08 01:18:00,11697671597208818
desktop,2018-01-25 14:07:00,5,2018-01-25 13:14:00,4440120117263249
touch,2018-02-28 13:31:00,5,2018-02-28 13:26:00,16142371783976702
touch,2018-01-01 22:48:00,4,2018-01-01 22:41:00,7554992050241102
desktop,2018-02-12 19:46:00,5,2018-02-12 19:23:00,2949031033315080
desktop,2017-07-25 11:00:00,1,2017-07-25 10:55:00,13551952738594014
desktop,2017-08-25 16:01:00,5,2017-08-25 16:00:00,1262903103706164
desktop,2017-11-23 15:44:00,4,2017-11-23 15:38:00,8225162639629365
desktop,2018-01-24 15:37:00,4,2018-01-24 15:12:00,1534025638502878
desktop,2017-12-18 22:31:00,4,2017-12-18 22:29:00,1620070849469079
desktop,2017-11-24 20:35:00,2,2017-11-24 20:34:00,18111648429127292
touch,2018-02-15 13:05:00,4,2018-02-15 12:44:00,12458794841938866
desktop,2017-12-24 13:12:00,4,2017-12-24 13:11:00,14997481637930642
desktop,2018-04-04 13:23:00,3,2018-04-04 13:21:00,1430849766172272
desktop,2017-10-17 12:28:00,4,2017-10-17 12:13:00,5700320321581509
desktop,2017-11-01 17:54:00,5,2017-11-01 17:52:00,3571628878480749
desktop,2017-12-18 14:22:00,3,2017-12-18 14:21:00,13973574184826958
desktop,2017-11-24 18:37:00,1,2017-11-24 18:22:00,17999372575896146
desktop,2017-08-04 15:03:00,2,2017-08-04 14:30:00,13888745432979766
desktop,2018-04-03 16:00:00,3,2018-04-03 15:36:00,15123863878248960
desktop,2018-04-20 10:32:00,3,2018-04-20 10:31:00,8329432959695359
desktop,2017-06-01 19:25:00,3,2017-06-01 19:08:00,5200639919992471
desktop,2018-01-27 20:06:00,3,2018-01-27 20:02:00,15602071706372170
desktop,2018-04-19 21:00:00,4,2018-04-19 21:00:00,16049607946425714
desktop,2018-05-04 13:55:00,4,2018-05-04 13:42:00,2437696490838967
desktop,2017-07-17 14:58:00,4,2017-07-17 14:36:00,227279164189038
touch,2018-05-29 13:14:00,4,2018-05-29 13:00:00,13599230655301058
desktop,2018-02-16 23:42:00,1,2018-02-16 23:36:00,3064471622682653
touch,2018-01-25 17:30:00,9,2018-01-25 17:01:00,17682424112331728
desktop,2017-09-16 17:00:00,3,2017-09-16 16:46:00,14842494243389720
desktop,2017-12-04 21:39:00,4,2017-12-04 21:23:00,11739191170667664
desktop,2017-12-13 12:22:00,5,2017-12-13 12:13:00,6230783226922044
touch,2018-01-04 15:16:00,3,2018-01-04 15:11:00,5907709721687416
desktop,2018-02-01 01:01:00,10,2018-02-01 00:54:00,1525017188930490
desktop,2018-01-11 16:15:00,9,2018-01-11 16:11:00,14788973516905688
desktop,2017-06-15 17:38:00,5,2017-06-15 17:38:00,6603507441474401
touch,2018-03-17 18:02:00,4,2018-03-17 18:00:00,9833394257564066
touch,2017-11-26 17:15:00,2,2017-11-26 17:15:00,1080297243246123
desktop,2017-11-20 18:34:00,3,2017-11-20 17:37:00,8485619306910503
desktop,2017-09-26 14:33:00,3,2017-09-26 14:27:00,12260720499271816
desktop,2017-09-13 16:10:00,3,2017-09-13 16:05:00,16288042636277772
touch,2018-01-29 06:28:00,4,2018-01-29 06:28:00,12459119254239388
desktop,2017-11-16 15:32:00,3,2017-11-16 15:28:00,8410772823445441
desktop,2018-03-24 23:34:00,4,2018-03-24 23:26:00,15193758847113702
desktop,2017-12-07 12:30:00,1,2017-12-07 12:03:00,15455217137835044
desktop,2018-01-24 11:05:00,2,2018-01-24 10:58:00,10246903932085022
desktop,2017-08-30 02:45:00,3,2017-08-30 02:41:00,15347013354981748
desktop,2017-10-12 17:26:00,1,2017-10-12 17:24:00,7677338303216610
desktop,2017-06-08 01:35:00,1,2017-06-08 01:20:00,5232407660350870
desktop,2018-02-04 15:03:00,9,2018-02-04 14:16:00,13989790873423460
touch,2017-12-14 18:40:00,2,2017-12-14 18:13:00,13714985419536508
touch,2017-12-26 14:34:00,10,2017-12-26 14:34:00,15291513350457822
desktop,2017-07-21 12:52:00,3,2017-07-21 12:50:00,3105473901117165
desktop,2017-09-28 13:57:00,2,2017-09-28 13:02:00,9378390966452490
desktop,2018-01-11 15:43:00,3,2018-01-11 15:42:00,10286491747947094
touch,2018-05-12 21:18:00,3,2018-05-12 21:15:00,10304355226892034
desktop,2018-01-17 07:28:00,5,2018-01-17 07:15:00,2988594271395598
desktop,2018-01-21 02:25:00,4,2018-01-21 01:21:00,14500724100611590
desktop,2017-10-17 16:29:00,9,2017-10-17 16:29:00,15565795976993624
desktop,2018-01-30 16:04:00,3,2018-01-30 16:03:00,15397080506130588
touch,2018-02-10 21:17:00,3,2018-02-10 21:16:00,6340239426053927
desktop,2018-05-18 15:39:00,5,2018-05-18 15:28:00,17290547415093654
desktop,2017-06-08 15:40:00,2,2017-06-08 15:26:00,13053440599898062
desktop,2018-02-15 20:13:00,5,2018-02-15 20:12:00,12477450744825290
desktop,2017-11-19 07:26:00,4,2017-11-19 07:26:00,6894666652573553
touch,2017-11-11 15:20:00,2,2017-11-11 15:06:00,15273714129857294
desktop,2017-10-04 21:40:00,4,2017-10-04 21:29:00,6460216196116047
touch,2018-01-15 17:35:00,3,2018-01-15 17:20:00,8839793945246122
desktop,2018-03-19 14:15:00,4,2018-03-19 14:01:00,4775250891664167
desktop,2018-04-07 16:58:00,2,2018-04-07 16:57:00,12240401424517348
desktop,2018-05-24 12:06:00,4,2018-05-24 11:48:00,13216107653026784
desktop,2018-04-25 10:57:00,3,2018-04-25 10:54:00,13022446907747774
desktop,2018-03-19 11:47:00,4,2018-03-19 11:36:00,9753506021882798
desktop,2018-03-06 11:13:00,3,2018-03-06 10:42:00,17578280153446368
desktop,2017-11-28 00:26:00,3,2017-11-28 00:19:00,8886553753201040
desktop,2018-02-01 15:57:00,2,2018-02-01 15:49:00,1990429535231295
desktop,2018-02-08 12:10:00,1,2018-02-08 11:56:00,10857164622154014
desktop,2017-11-24 10:48:00,1,2017-11-24 10:38:00,10830900644938850
touch,2017-09-17 19:45:00,4,2017-09-17 19:43:00,11337715290675642
desktop,2018-03-04 12:39:00,4,2018-03-04 12:20:00,17030221445115368
desktop,2017-06-07 21:39:00,2,2017-06-07 21:19:00,11137571492426338
touch,2017-12-19 13:49:00,1,2017-12-19 13:30:00,4407792566088637
desktop,2018-02-05 08:59:00,3,2018-02-05 08:31:00,9755963481450954
touch,2018-01-19 13:36:00,1,2018-01-19 13:33:00,4909223035432968
desktop,2017-08-13 13:11:00,5,2017-08-13 13:08:00,12611106473442942
touch,2018-04-20 07:42:00,4,2018-04-20 07:42:00,15754692351495018
touch,2018-05-12 09:26:00,1,2018-05-12 09:07:00,7766719474765137
desktop,2018-03-21 14:23:00,1,2018-03-21 13:33:00,10403177501819928
desktop,2018-01-29 16:13:00,9,2018-01-29 16:11:00,13482490294033822
desktop,2017-10-20 15:44:00,5,2017-10-20 15:43:00,12665170276687496
desktop,2018-02-08 21:50:00,5,2018-02-08 21:30:00,16971377367649906
desktop,2018-01-21 20:44:00,3,2018-01-21 20:36:00,4436435328091792
desktop,2017-06-22 14:44:00,9,2017-06-22 13:51:00,456803885011335
desktop,2018-03-06 01:04:00,3,2018-03-06 01:02:00,1570387814515314
touch,2018-03-04 14:01:00,4,2018-03-04 13:58:00,5416801221883378
desktop,2017-11-03 15:45:00,4,2017-11-03 15:39:00,11510332665976520
desktop,2018-02-06 13:55:00,3,2018-02-06 13:35:00,8655391249242993
desktop,2017-12-26 00:39:00,4,2017-12-26 00:38:00,9228212870019510
touch,2018-03-05 11:32:00,4,2018-03-05 11:32:00,947293025907273
desktop,2018-05-01 19:52:00,2,2018-05-01 19:48:00,6354295374172791
desktop,2017-11-14 16:53:00,5,2017-11-14 16:52:00,7221610643379553
touch,2018-03-02 12:51:00,4,2018-03-02 12:04:00,13360353057735046
desktop,2017-12-17 18:15:00,4,2017-12-17 18:13:00,16554485345074400
desktop,2017-11-14 09:45:00,4,2017-11-14 09:44:00,5788721766191169
desktop,2018-01-25 11:14:00,4,2018-01-25 10:56:00,11591137614673588
desktop,2017-07-07 16:55:00,1,2017-07-07 16:16:00,1186757012633221
desktop,2017-11-26 12:49:00,4,2017-11-26 12:46:00,7624522116385155
desktop,2017-12-05 16:35:00,2,2017-12-05 16:17:00,13353277445381632
desktop,2017-11-14 20:41:00,4,2017-11-14 20:35:00,15801892444140068
desktop,2018-01-22 18:28:00,4,2018-01-22 17:47:00,1205693202203268
desktop,2017-12-13 14:37:00,3,2017-12-13 14:35:00,347999802302506
touch,2018-04-22 08:58:00,4,2018-04-22 08:49:00,14153157956330746
desktop,2018-02-23 22:51:00,2,2018-02-23 22:48:00,15274501045451264
desktop,2018-04-09 10:02:00,3,2018-04-09 09:56:00,17621873176486478
desktop,2017-11-19 20:20:00,4,2017-11-19 20:04:00,341219040917571
touch,2017-11-11 11:35:00,4,2017-11-11 11:34:00,3075677237667050
desktop,2017-07-24 10:45:00,2,2017-07-24 10:45:00,104810059511710
desktop,2018-02-06 17:47:00,4,2018-02-06 17:45:00,15047845423699506
desktop,2018-04-15 15:10:00,3,2018-04-15 15:09:00,13340055039512768
desktop,2018-05-31 15:05:00,4,2018-05-31 15:05:00,18274734970042596
touch,2018-03-21 13:56:00,3,2018-03-21 13:54:00,10883364634924122
desktop,2017-08-19 12:41:00,5,2017-08-19 12:34:00,1060666919715082
desktop,2018-01-05 15:40:00,3,2018-01-05 14:34:00,2936964689203938
desktop,2018-02-04 16:04:00,4,2018-02-04 15:59:00,12066732198904762
desktop,2018-01-16 10:48:00,3,2018-01-16 10:44:00,6334546764649653
desktop,2018-03-04 14:30:00,3,2018-03-04 14:18:00,3403955603778248
desktop,2017-09-15 10:37:00,4,2017-09-15 10:37:00,13248867753452916
desktop,2017-10-25 12:32:00,1,2017-10-25 12:30:00,7397622963187970
desktop,2017-12-20 13:25:00,4,2017-12-20 13:08:00,18283694928382572
desktop,2017-12-23 23:33:00,4,2017-12-23 23:23:00,12770805118203212
desktop,2017-09-06 11:06:00,3,2017-09-06 11:03:00,8433636948080213
desktop,2017-11-30 20:27:00,9,2017-11-30 20:26:00,16720047451638904
touch,2017-12-11 11:26:00,4,2017-12-11 11:23:00,11098525523534494
desktop,2017-11-20 12:53:00,3,2017-11-20 12:43:00,15693186304237002
desktop,2017-11-08 11:41:00,4,2017-11-08 11:24:00,6625830556568605
desktop,2018-05-11 17:13:00,1,2018-05-11 16:44:00,8330937172754362
desktop,2017-10-18 22:56:00,3,2017-10-18 22:44:00,1503462091289822
desktop,2018-05-31 17:13:00,9,2018-05-31 17:13:00,1880668348326620
desktop,2017-10-23 17:56:00,2,2017-10-23 17:41:00,13134970575218310
touch,2017-11-30 09:57:00,1,2017-11-30 09:45:00,12123764842785108
desktop,2018-02-20 14:36:00,3,2018-02-20 14:35:00,8400227566073691
desktop,2017-10-26 10:11:00,4,2017-10-26 10:09:00,189878487253204
desktop,2017-11-22 14:54:00,4,2017-11-22 14:54:00,6968558828819212
desktop,2018-04-23 17:23:00,9,2018-04-23 17:19:00,1951448763339286
touch,2018-05-18 18:59:00,5,2018-05-18 18:59:00,13275944315403986
desktop,2017-07-09 23:05:00,3,2017-07-09 23:02:00,8341629361290928
desktop,2017-07-24 18:33:00,2,2017-07-24 18:31:00,18026267185891576
desktop,2017-10-03 10:44:00,3,2017-10-03 10:29:00,4613620565896305
desktop,2018-04-10 20:14:00,1,2018-04-10 20:07:00,13957367137253228
